date,store_nbr,transactions
12/10/2016,8,3034
12/10/2016,9,2383
12/10/2016,10,1043
12/10/2016,11,2515
12/10/2016,12,1300
12/10/2016,13,1107
12/10/2016,14,1609
12/10/2016,15,1320
12/10/2016,16,788
12/10/2016,17,1670
12/10/2016,18,1374
12/10/2016,19,1613
12/10/2016,20,1742
12/10/2016,21,1241
12/10/2016,22,826
12/10/2016,23,1068
12/10/2016,24,2346
12/10/2016,25,1005
12/10/2016,26,581
12/10/2016,27,1763
12/10/2016,28,1337
12/10/2016,29,1259
12/10/2016,30,737
12/10/2016,31,1461
12/10/2016,32,687
12/10/2016,33,957
12/10/2016,34,2459
12/10/2016,35,692
12/10/2016,36,1124
12/10/2016,37,1585
12/10/2016,38,1941
12/10/2016,39,1845
12/10/2016,40,1322
12/10/2016,41,1282
12/10/2016,42,1452
12/10/2016,43,1517
12/10/2016,44,5389
12/10/2016,45,4773
12/10/2016,46,4411
12/10/2016,47,4699
12/10/2016,48,3802
12/10/2016,49,4011
12/10/2016,50,3308
12/10/2016,51,1833
12/10/2016,53,1351
12/10/2016,54,891
12/11/2016,1,572
12/11/2016,2,1956
12/11/2016,3,3984
12/11/2016,4,1606
12/11/2016,5,1235
12/11/2016,6,2180
12/11/2016,7,1734
12/11/2016,8,2945
12/11/2016,9,2372
12/11/2016,10,923
12/11/2016,11,2766
12/11/2016,12,1280
12/11/2016,13,923
12/11/2016,14,1097
12/11/2016,15,1121
12/11/2016,16,902
12/11/2016,17,1861
12/11/2016,18,1478
12/11/2016,19,1184
12/11/2016,20,2144
12/11/2016,21,1500
12/11/2016,22,843
12/11/2016,23,1025
12/11/2016,24,2125
12/11/2016,25,829
12/11/2016,26,637
12/11/2016,27,1971
12/11/2016,28,1601
12/11/2016,29,1486
12/11/2016,30,649
12/11/2016,31,1621
12/11/2016,32,606
12/11/2016,33,964
12/11/2016,34,2361
12/11/2016,35,729
12/11/2016,36,1215
12/11/2016,37,1287
12/11/2016,38,2013
12/11/2016,39,1733
12/11/2016,40,1260
12/11/2016,41,1431
12/11/2016,42,1348
12/11/2016,43,1793
12/11/2016,44,5559
12/11/2016,45,4686
12/11/2016,46,4827
12/11/2016,47,4905
12/11/2016,48,4213
12/11/2016,49,3997
12/11/2016,50,3211
12/11/2016,51,1927
12/11/2016,53,1350
12/11/2016,54,1112
12/12/2016,1,1847
12/12/2016,2,1842
12/12/2016,3,3326
12/12/2016,4,1342
12/12/2016,5,1315
12/12/2016,6,1808
12/12/2016,7,1916
12/12/2016,8,2821
12/12/2016,9,2027
12/12/2016,10,900
12/12/2016,11,2223
12/12/2016,12,1236
12/12/2016,13,877
12/12/2016,14,1369
12/12/2016,15,1430
12/12/2016,16,692
12/12/2016,17,1493
12/12/2016,18,1207
12/12/2016,19,1178
12/12/2016,20,1333
12/12/2016,21,1007
12/12/2016,22,753
12/12/2016,23,1004
12/12/2016,24,2314
12/12/2016,25,737
12/12/2016,26,547
12/12/2016,27,1501
12/12/2016,28,1183
12/12/2016,29,1090
12/12/2016,30,769
12/12/2016,31,1379
12/12/2016,32,583
12/12/2016,33,942
12/12/2016,34,2163
12/12/2016,35,654
12/12/2016,36,1076
12/12/2016,37,1479
12/12/2016,38,1351
12/12/2016,39,1350
12/12/2016,40,1506
12/12/2016,41,1113
12/12/2016,42,1037
12/12/2016,43,1343
12/12/2016,44,4509
12/12/2016,45,3658
12/12/2016,46,3127
12/12/2016,47,3964
12/12/2016,48,2546
12/12/2016,49,3297
12/12/2016,50,2452
12/12/2016,51,1614
12/12/2016,53,993
12/12/2016,54,870
12/13/2016,1,1836
12/13/2016,2,1811
12/13/2016,3,3278
12/13/2016,4,1375
12/13/2016,5,1249
12/13/2016,6,1560
12/13/2016,7,1837
12/13/2016,8,2822
12/13/2016,9,1997
12/13/2016,10,911
12/13/2016,11,2297
12/13/2016,12,1228
12/13/2016,13,837
12/13/2016,14,1365
12/13/2016,15,1449
12/13/2016,16,739
12/13/2016,17,1488
12/13/2016,18,1367
12/13/2016,19,1152
12/13/2016,20,1371
12/13/2016,21,979
12/13/2016,22,768
12/13/2016,23,1015
12/13/2016,24,2324
12/13/2016,25,682
12/13/2016,26,553
12/13/2016,27,1451
12/13/2016,28,1208
12/13/2016,29,1188
12/13/2016,30,794
12/13/2016,31,1457
12/13/2016,32,589
12/13/2016,33,913
12/13/2016,34,2185
12/13/2016,35,636
12/13/2016,36,1201
12/13/2016,37,1611
12/13/2016,38,1372
12/13/2016,39,1533
12/13/2016,40,1463
12/13/2016,41,1115
12/13/2016,42,1107
12/13/2016,43,1273
12/13/2016,44,4604
12/13/2016,45,3667
12/13/2016,46,3126
12/13/2016,47,3794
12/13/2016,48,2441
12/13/2016,49,3283
12/13/2016,50,2407
12/13/2016,51,1512
12/13/2016,53,946
12/13/2016,54,761
12/14/2016,1,2076
12/14/2016,2,2011
12/14/2016,3,3590
12/14/2016,4,1553
12/14/2016,5,1315
12/14/2016,6,1746
12/14/2016,7,2133
12/14/2016,8,3132
12/14/2016,9,1977
12/14/2016,10,843
12/14/2016,11,2097
12/14/2016,12,1171
12/14/2016,13,798
12/14/2016,14,1281
12/14/2016,15,1386
12/14/2016,16,672
12/14/2016,17,1457
12/14/2016,18,1393
12/14/2016,19,1165
12/14/2016,20,1396
12/14/2016,21,1031
12/14/2016,22,783
12/14/2016,23,1082
12/14/2016,24,2619
12/14/2016,25,759
12/14/2016,26,638
12/14/2016,27,1601
12/14/2016,28,1082
12/14/2016,29,1060
12/14/2016,30,720
12/14/2016,31,1312
12/14/2016,32,541
12/14/2016,33,749
12/14/2016,34,2123
12/14/2016,35,585
12/14/2016,36,1036
12/14/2016,37,1670
12/14/2016,38,1532
12/14/2016,39,1353
12/14/2016,40,1387
12/14/2016,41,1178
12/14/2016,42,1135
12/14/2016,43,1275
12/14/2016,44,5186
12/14/2016,45,3801
12/14/2016,46,3274
12/14/2016,47,4078
12/14/2016,48,2685
12/14/2016,49,3671
12/14/2016,50,2572
12/14/2016,51,1843
12/14/2016,53,1118
12/14/2016,54,746
12/15/2016,1,2039
12/15/2016,2,2093
12/15/2016,3,3504
12/15/2016,4,1600
12/15/2016,5,1380
12/15/2016,6,1815
12/15/2016,7,2020
12/15/2016,8,3108
12/15/2016,9,2174
12/15/2016,10,836
12/15/2016,11,2292
12/15/2016,12,1203
12/15/2016,13,853
12/15/2016,14,1348
12/15/2016,15,1320
12/15/2016,16,691
12/15/2016,17,1380
12/15/2016,18,1444
12/15/2016,19,1049
12/15/2016,20,1361
12/15/2016,21,1073
12/15/2016,22,813
12/15/2016,23,1081
12/15/2016,24,2520
12/15/2016,25,819
12/15/2016,26,603
12/15/2016,27,1479
12/15/2016,28,1251
12/15/2016,29,1196
12/15/2016,30,729
12/15/2016,31,1485
12/15/2016,32,609
12/15/2016,33,864
12/15/2016,34,2106
12/15/2016,35,705
12/15/2016,36,1216
12/15/2016,37,1750
12/15/2016,38,1505
12/15/2016,39,1495
12/15/2016,40,1470
12/15/2016,41,1233
12/15/2016,42,1117
12/15/2016,43,1436
12/15/2016,44,5125
12/15/2016,45,4127
12/15/2016,46,3337
12/15/2016,47,4254
12/15/2016,48,2870
12/15/2016,49,3517
12/15/2016,50,2702
12/15/2016,51,1668
12/15/2016,53,1131
12/15/2016,54,729
12/16/2016,1,2103
12/16/2016,2,2286
12/16/2016,3,3930
12/16/2016,4,1724
12/16/2016,5,1497
12/16/2016,6,1963
12/16/2016,7,2291
12/16/2016,8,3508
12/16/2016,9,2144
12/16/2016,10,850
12/16/2016,11,2443
12/16/2016,12,1095
12/16/2016,13,759
12/16/2016,14,1272
12/16/2016,15,1320
12/16/2016,16,788
12/16/2016,17,1353
12/16/2016,18,1368
12/16/2016,19,1025
12/16/2016,20,1452
12/16/2016,21,1113
12/16/2016,22,853
12/16/2016,23,1166
12/16/2016,24,2651
12/16/2016,25,881
12/16/2016,26,706
12/16/2016,27,1617
12/16/2016,28,1252
12/16/2016,29,1201
12/16/2016,30,838
12/16/2016,31,1554
12/16/2016,32,644
12/16/2016,33,958
12/16/2016,34,2505
12/16/2016,35,664
12/16/2016,36,1108
12/16/2016,37,1894
12/16/2016,38,1683
12/16/2016,39,1519
12/16/2016,40,1488
12/16/2016,41,1265
12/16/2016,42,1352
12/16/2016,43,1475
12/16/2016,44,5473
12/16/2016,45,4895
12/16/2016,46,4528
12/16/2016,47,4714
12/16/2016,48,3093
12/16/2016,49,4314
12/16/2016,50,3008
12/16/2016,51,2028
12/16/2016,53,1244
12/16/2016,54,862
12/17/2016,1,1453
12/17/2016,2,2436
12/17/2016,3,4383
12/17/2016,4,1808
12/17/2016,5,1491
12/17/2016,6,2425
12/17/2016,7,2141
12/17/2016,8,3626
12/17/2016,9,2695
12/17/2016,10,1150
12/17/2016,11,2777
12/17/2016,12,1345
12/17/2016,13,1123
12/17/2016,14,1589
12/17/2016,15,1357
12/17/2016,16,855
12/17/2016,17,1807
12/17/2016,18,1570
12/17/2016,19,1635
12/17/2016,20,1867
12/17/2016,21,1540
12/17/2016,22,906
12/17/2016,23,1132
12/17/2016,24,2721
12/17/2016,25,1101
12/17/2016,26,751
12/17/2016,27,1944
12/17/2016,28,1623
12/17/2016,29,1503
12/17/2016,30,818
12/17/2016,31,1735
12/17/2016,32,767
12/17/2016,33,1181
12/17/2016,34,2824
12/17/2016,35,850
12/17/2016,36,1379
12/17/2016,37,1773
12/17/2016,38,2335
12/17/2016,39,1946
12/17/2016,40,1472
12/17/2016,41,1552
12/17/2016,42,1603
12/17/2016,43,1623
12/17/2016,44,6379
12/17/2016,45,5360
12/17/2016,46,5074
12/17/2016,47,5597
12/17/2016,48,4439
12/17/2016,49,4645
12/17/2016,50,3719
12/17/2016,51,2172
12/17/2016,53,1484
12/17/2016,54,984
12/18/2016,1,864
12/18/2016,2,2361
12/18/2016,3,4618
12/18/2016,4,1834
12/18/2016,5,1485
12/18/2016,6,2456
12/18/2016,7,1943
12/18/2016,8,3523
12/18/2016,9,2720
12/18/2016,10,1116
12/18/2016,11,3046
12/18/2016,12,1399
12/18/2016,13,859
12/18/2016,14,1199
12/18/2016,15,1268
12/18/2016,16,848
12/18/2016,17,1868
12/18/2016,18,1778
12/18/2016,19,1242
12/18/2016,20,2224
12/18/2016,21,1844
12/18/2016,22,941
12/18/2016,23,1112
12/18/2016,24,2465
12/18/2016,25,940
12/18/2016,26,746
12/18/2016,27,2140
12/18/2016,28,1834
12/18/2016,29,1555
12/18/2016,30,762
12/18/2016,31,1802
12/18/2016,32,755
12/18/2016,33,1155
12/18/2016,34,2703
12/18/2016,35,859
12/18/2016,36,1310
12/18/2016,37,1364
12/18/2016,38,2496
12/18/2016,39,1865
12/18/2016,40,1397
12/18/2016,41,1744
12/18/2016,42,1579
12/18/2016,43,1901
12/18/2016,44,6558
12/18/2016,45,5628
12/18/2016,46,5613
12/18/2016,47,5987
12/18/2016,48,4838
12/18/2016,49,4839
12/18/2016,50,3845
12/18/2016,51,2267
12/18/2016,53,1629
12/18/2016,54,1165
12/19/2016,1,2144
12/19/2016,2,2314
12/19/2016,3,4237
12/19/2016,4,1771
12/19/2016,5,1586
12/19/2016,6,2105
12/19/2016,7,2225
12/19/2016,8,3774
12/19/2016,9,2464
12/19/2016,10,1054
12/19/2016,11,2578
12/19/2016,12,1354
12/19/2016,13,983
12/19/2016,14,1611
12/19/2016,15,1599
12/19/2016,16,801
12/19/2016,17,1720
12/19/2016,18,1506
12/19/2016,19,1383
12/19/2016,20,1689
12/19/2016,21,1308
12/19/2016,22,843
12/19/2016,23,1123
12/19/2016,24,2949
12/19/2016,25,860
12/19/2016,26,725
12/19/2016,27,1672
12/19/2016,28,1468
12/19/2016,29,1270
12/19/2016,30,836
12/19/2016,31,1755
12/19/2016,32,672
12/19/2016,33,1020
12/19/2016,34,2728
12/19/2016,35,737
12/19/2016,36,1288
12/19/2016,37,1751
12/19/2016,38,1807
12/19/2016,39,1637
12/19/2016,40,1668
12/19/2016,41,1444
12/19/2016,42,1237
12/19/2016,43,1411
12/19/2016,44,5800
12/19/2016,45,5069
12/19/2016,46,4339
12/19/2016,47,5175
12/19/2016,48,3645
12/19/2016,49,4375
12/19/2016,50,3063
12/19/2016,51,1960
12/19/2016,53,1297
12/19/2016,54,930
12/20/2016,1,2221
12/20/2016,2,2474
12/20/2016,3,4693
12/20/2016,4,1967
12/20/2016,5,1684
12/20/2016,6,2242
12/20/2016,7,2395
12/20/2016,8,4125
12/20/2016,9,2732
12/20/2016,10,1188
12/20/2016,11,2958
12/20/2016,12,1365
12/20/2016,13,1009
12/20/2016,14,1729
12/20/2016,15,1603
12/20/2016,16,771
12/20/2016,17,1760
12/20/2016,18,1677
12/20/2016,19,1480
12/20/2016,20,1865
12/20/2016,21,1413
12/20/2016,22,1051
12/20/2016,23,1235
12/20/2016,24,3053
12/20/2016,25,951
12/20/2016,26,893
12/20/2016,27,1623
12/20/2016,28,1659
12/20/2016,29,1394
12/20/2016,30,929
12/20/2016,31,2042
12/20/2016,32,725
12/20/2016,33,1158
12/20/2016,34,2735
12/20/2016,35,762
12/20/2016,36,1426
12/20/2016,37,2015
12/20/2016,38,1777
12/20/2016,39,1907
12/20/2016,40,1793
12/20/2016,41,1610
12/20/2016,42,1416
12/20/2016,43,1633
12/20/2016,44,6241
12/20/2016,45,5471
12/20/2016,46,4844
12/20/2016,47,5680
12/20/2016,48,3935
12/20/2016,49,4875
12/20/2016,50,3557
12/20/2016,51,2223
12/20/2016,53,1350
12/20/2016,54,1078
12/21/2016,1,2555
12/21/2016,2,2923
12/21/2016,3,5074
12/21/2016,4,2323
12/21/2016,5,1982
12/21/2016,6,2679
12/21/2016,7,2595
12/21/2016,8,4694
12/21/2016,9,3077
12/21/2016,10,1214
12/21/2016,11,3228
12/21/2016,12,1517
12/21/2016,13,1091
12/21/2016,14,1759
12/21/2016,15,1778
12/21/2016,16,835
12/21/2016,17,1997
12/21/2016,18,1832
12/21/2016,19,1606
12/21/2016,20,2004
12/21/2016,21,1650
12/21/2016,22,1115
12/21/2016,23,1525
12/21/2016,24,3352
12/21/2016,25,1007
12/21/2016,26,978
12/21/2016,27,1950
12/21/2016,28,1768
12/21/2016,29,1669
12/21/2016,30,922
12/21/2016,31,2178
12/21/2016,32,872
12/21/2016,33,1218
12/21/2016,34,2890
12/21/2016,35,774
12/21/2016,36,1400
12/21/2016,37,2404
12/21/2016,38,2484
12/21/2016,39,2092
12/21/2016,40,1882
12/21/2016,41,1890
12/21/2016,42,1659
12/21/2016,43,1703
12/21/2016,44,7597
12/21/2016,45,6367
12/21/2016,46,5572
12/21/2016,47,6586
12/21/2016,48,4615
12/21/2016,49,5643
12/21/2016,50,4181
12/21/2016,51,2607
12/21/2016,53,1707
12/21/2016,54,1040
12/22/2016,1,2760
12/22/2016,2,3021
12/22/2016,3,5204
12/22/2016,4,2385
12/22/2016,5,2194
12/22/2016,6,2808
12/22/2016,7,2585
12/22/2016,8,4728
12/22/2016,9,3351
12/22/2016,10,1301
12/22/2016,11,3392
12/22/2016,12,1675
12/22/2016,13,1174
12/22/2016,14,1843
12/22/2016,15,1828
12/22/2016,16,1042
12/22/2016,17,2055
12/22/2016,18,2039
12/22/2016,19,1528
12/22/2016,20,2406
12/22/2016,21,1946
12/22/2016,22,1276
12/22/2016,23,1617
12/22/2016,24,3505
12/22/2016,25,956
12/22/2016,26,1017
12/22/2016,27,1993
12/22/2016,28,1911
12/22/2016,29,1714
12/22/2016,30,986
12/22/2016,31,2264
12/22/2016,32,901
12/22/2016,33,1455
12/22/2016,34,3069
12/22/2016,35,874
12/22/2016,36,1611
12/22/2016,37,2396
12/22/2016,38,2477
12/22/2016,39,2229
12/22/2016,40,1980
12/22/2016,41,1934
12/22/2016,42,1820
12/22/2016,43,1757
12/22/2016,44,7275
12/22/2016,45,6596
12/22/2016,46,6348
12/22/2016,47,6664
12/22/2016,48,4941
12/22/2016,49,5680
12/22/2016,50,4467
12/22/2016,51,2732
12/22/2016,53,1839
12/22/2016,54,1343
12/23/2016,1,3023
12/23/2016,2,3525
12/23/2016,3,6038
12/23/2016,4,2898
12/23/2016,5,2520
12/23/2016,6,3209
12/23/2016,7,2930
12/23/2016,8,5261
12/23/2016,9,3605
12/23/2016,10,1512
12/23/2016,11,3623
12/23/2016,12,1892
12/23/2016,13,1322
12/23/2016,14,2116
12/23/2016,15,2032
12/23/2016,16,1212
12/23/2016,17,2382
12/23/2016,18,2151
12/23/2016,19,1805
12/23/2016,20,2618
12/23/2016,21,2190
12/23/2016,22,1193
12/23/2016,23,1920
12/23/2016,24,3714
12/23/2016,25,1296
12/23/2016,26,1252
12/23/2016,27,2060
12/23/2016,28,1987
12/23/2016,29,1768
12/23/2016,30,1054
12/23/2016,31,2623
12/23/2016,32,921
12/23/2016,33,1427
12/23/2016,34,3541
12/23/2016,35,829
12/23/2016,36,1591
12/23/2016,37,2707
12/23/2016,38,3056
12/23/2016,39,2424
12/23/2016,40,2062
12/23/2016,41,2373
12/23/2016,42,2177
12/23/2016,43,2161
12/23/2016,44,8307
12/23/2016,45,7293
12/23/2016,46,7351
12/23/2016,47,7286
12/23/2016,48,6274
12/23/2016,49,6600
12/23/2016,50,5079
12/23/2016,51,3235
12/23/2016,53,2237
12/23/2016,54,1270
12/24/2016,1,1993
12/24/2016,2,3711
12/24/2016,3,6085
12/24/2016,4,3221
12/24/2016,5,2704
12/24/2016,6,3762
12/24/2016,7,2723
12/24/2016,8,4429
12/24/2016,9,4624
12/24/2016,10,2160
12/24/2016,11,4541
12/24/2016,12,1932
12/24/2016,13,1746
12/24/2016,14,2367
12/24/2016,15,2255
12/24/2016,16,1549
12/24/2016,17,3176
12/24/2016,18,2268
12/24/2016,19,2370
12/24/2016,20,3560
12/24/2016,21,2730
12/24/2016,22,1524
12/24/2016,23,1969
12/24/2016,24,3365
12/24/2016,25,1410
12/24/2016,26,1715
12/24/2016,27,2455
12/24/2016,28,2498
12/24/2016,29,2261
12/24/2016,30,1231
12/24/2016,31,3332
12/24/2016,32,1418
12/24/2016,33,2093
12/24/2016,34,3257
12/24/2016,35,1170
12/24/2016,36,1915
12/24/2016,37,2375
12/24/2016,38,3385
12/24/2016,39,2931
12/24/2016,40,2177
12/24/2016,41,2413
12/24/2016,42,2368
12/24/2016,43,2482
12/24/2016,44,7430
12/24/2016,45,6637
12/24/2016,46,7528
12/24/2016,47,6923
12/24/2016,48,6965
12/24/2016,49,6123
12/24/2016,50,4767
12/24/2016,51,2975
12/24/2016,53,2737
12/24/2016,54,1807
12/26/2016,1,488
12/26/2016,2,2044
12/26/2016,3,3865
12/26/2016,4,1595
12/26/2016,5,1395
12/26/2016,6,2117
12/26/2016,7,1662
12/26/2016,8,2868
12/26/2016,9,2712
12/26/2016,10,1226
12/26/2016,11,2815
12/26/2016,12,1205
12/26/2016,13,946
12/26/2016,14,1457
12/26/2016,15,1278
12/26/2016,16,804
12/26/2016,17,1802
12/26/2016,18,1223
12/26/2016,19,1272
12/26/2016,20,2170
12/26/2016,21,1566
12/26/2016,22,792
12/26/2016,23,1081
12/26/2016,24,1971
12/26/2016,25,1558
12/26/2016,26,780
12/26/2016,27,1852
12/26/2016,28,1500
12/26/2016,29,1264
12/26/2016,30,599
12/26/2016,31,1650
12/26/2016,32,596
12/26/2016,33,1011
12/26/2016,34,2390
12/26/2016,35,793
12/26/2016,36,1405
12/26/2016,37,1332
12/26/2016,38,2060
12/26/2016,39,1643
12/26/2016,40,1344
12/26/2016,41,1451
12/26/2016,42,1333
12/26/2016,43,1637
12/26/2016,44,5665
12/26/2016,45,5262
12/26/2016,46,5508
12/26/2016,47,5536
12/26/2016,48,4999
12/26/2016,49,4140
12/26/2016,50,3719
12/26/2016,51,1868
12/26/2016,53,1334
12/26/2016,54,941
12/27/2016,1,1845
12/27/2016,2,2036
12/27/2016,3,3463
12/27/2016,4,1491
12/27/2016,5,1426
12/27/2016,6,1789
12/27/2016,7,1746
12/27/2016,8,3122
12/27/2016,9,2432
12/27/2016,10,1123
12/27/2016,11,2663
12/27/2016,12,1175
12/27/2016,13,1026
12/27/2016,14,1516
12/27/2016,15,1553
12/27/2016,16,710
12/27/2016,17,1649
12/27/2016,18,1273
12/27/2016,19,1366
12/27/2016,20,1477
12/27/2016,21,1308
12/27/2016,22,835
12/27/2016,23,1123
12/27/2016,24,2304
12/27/2016,25,1346
12/27/2016,26,614
12/27/2016,27,1410
12/27/2016,28,1231
12/27/2016,29,1086
12/27/2016,30,701
12/27/2016,31,1639
12/27/2016,32,630
12/27/2016,33,1070
12/27/2016,34,2436
12/27/2016,35,750
12/27/2016,36,1299
12/27/2016,37,1547
12/27/2016,38,1699
12/27/2016,39,1601
12/27/2016,40,1536
12/27/2016,41,1190
12/27/2016,42,1107
12/27/2016,43,1563
12/27/2016,44,4675
12/27/2016,45,4244
12/27/2016,46,4096
12/27/2016,47,4323
12/27/2016,48,3590
12/27/2016,49,3250
12/27/2016,50,2878
12/27/2016,51,1639
12/27/2016,53,1161
12/27/2016,54,881
12/28/2016,1,1834
12/28/2016,2,2247
12/28/2016,3,3705
12/28/2016,4,1730
12/28/2016,5,1573
12/28/2016,6,2055
12/28/2016,7,1828
12/28/2016,8,3267
12/28/2016,9,2447
12/28/2016,10,997
12/28/2016,11,2828
12/28/2016,12,1207
12/28/2016,13,1000
12/28/2016,14,1478
12/28/2016,15,1533
12/28/2016,16,700
12/28/2016,17,1438
12/28/2016,18,1285
12/28/2016,19,1382
12/28/2016,20,1644
12/28/2016,21,1255
12/28/2016,22,781
12/28/2016,23,1176
12/28/2016,24,2702
12/28/2016,25,1893
12/28/2016,26,837
12/28/2016,27,1744
12/28/2016,28,1305
12/28/2016,29,1214
12/28/2016,30,708
12/28/2016,31,1638
12/28/2016,32,649
12/28/2016,33,1041
12/28/2016,34,2681
12/28/2016,35,709
12/28/2016,36,1415
12/28/2016,37,1721
12/28/2016,38,1956
12/28/2016,39,1518
12/28/2016,40,1474
12/28/2016,41,1391
12/28/2016,42,1244
12/28/2016,43,1675
12/28/2016,44,5196
12/28/2016,45,4790
12/28/2016,46,4643
12/28/2016,47,4892
12/28/2016,48,3961
12/28/2016,49,3722
12/28/2016,50,3265
12/28/2016,51,2070
12/28/2016,53,1406
12/28/2016,54,867
12/29/2016,1,1733
12/29/2016,2,2111
12/29/2016,3,3730
12/29/2016,4,1716
12/29/2016,5,1711
12/29/2016,6,2147
12/29/2016,7,1726
12/29/2016,8,3046
12/29/2016,9,2505
12/29/2016,10,1115
12/29/2016,11,2568
12/29/2016,12,1273
12/29/2016,13,922
12/29/2016,14,1587
12/29/2016,15,1389
12/29/2016,16,732
12/29/2016,17,1587
12/29/2016,18,1177
12/29/2016,19,1352
12/29/2016,20,1803
12/29/2016,21,1310
12/29/2016,22,773
12/29/2016,23,1263
12/29/2016,24,2691
12/29/2016,25,1948
12/29/2016,26,846
12/29/2016,27,1481
12/29/2016,28,1356
12/29/2016,29,1254
12/29/2016,30,860
12/29/2016,31,2062
12/29/2016,32,715
12/29/2016,33,1061
12/29/2016,34,2681
12/29/2016,35,761
12/29/2016,36,1459
12/29/2016,37,1662
12/29/2016,38,1863
12/29/2016,39,1585
12/29/2016,40,1517
12/29/2016,41,1471
12/29/2016,42,1219
12/29/2016,43,1742
12/29/2016,44,4802
12/29/2016,45,4444
12/29/2016,46,4508
12/29/2016,47,4701
12/29/2016,48,4003
12/29/2016,49,3342
12/29/2016,50,3051
12/29/2016,51,2017
12/29/2016,53,1402
12/29/2016,54,885
12/30/2016,1,2119
12/30/2016,2,2700
12/30/2016,3,4722
12/30/2016,4,2202
12/30/2016,5,2025
12/30/2016,6,2683
12/30/2016,7,2083
12/30/2016,8,3822
12/30/2016,9,2662
12/30/2016,10,1214
12/30/2016,11,3040
12/30/2016,12,1399
12/30/2016,13,1082
12/30/2016,14,1745
12/30/2016,15,1613
12/30/2016,16,844
12/30/2016,17,1850
12/30/2016,18,1314
12/30/2016,19,1520
12/30/2016,20,2087
12/30/2016,21,1475
12/30/2016,22,996
12/30/2016,23,1470
12/30/2016,24,3381
12/30/2016,25,2870
12/30/2016,26,1207
12/30/2016,27,2069
12/30/2016,28,1821
12/30/2016,29,1687
12/30/2016,30,991
12/30/2016,31,2558
12/30/2016,32,833
12/30/2016,33,1583
12/30/2016,34,3403
12/30/2016,35,1017
12/30/2016,36,1850
12/30/2016,37,1985
12/30/2016,38,2011
12/30/2016,39,1791
12/30/2016,40,1773
12/30/2016,41,1719
12/30/2016,42,1497
12/30/2016,43,2216
12/30/2016,44,6360
12/30/2016,45,5798
12/30/2016,46,5684
12/30/2016,47,5998
12/30/2016,48,4810
12/30/2016,49,4290
12/30/2016,50,3826
12/30/2016,51,2860
12/30/2016,53,2097
12/30/2016,54,1119
12/31/2016,1,1526
12/31/2016,2,2941
12/31/2016,3,4608
12/31/2016,4,2611
12/31/2016,5,2237
12/31/2016,6,3067
12/31/2016,7,2124
12/31/2016,8,3400
12/31/2016,9,2998
12/31/2016,10,1557
12/31/2016,11,3384
12/31/2016,12,1564
12/31/2016,13,1313
12/31/2016,14,1882
12/31/2016,15,1624
12/31/2016,16,1365
12/31/2016,17,2327
12/31/2016,18,1115
12/31/2016,19,2105
12/31/2016,20,2556
12/31/2016,21,2341
12/31/2016,22,1106
12/31/2016,23,1563
12/31/2016,24,2709
12/31/2016,25,3401
12/31/2016,26,1478
12/31/2016,27,2370
12/31/2016,28,2335
12/31/2016,29,2042
12/31/2016,30,1121
12/31/2016,31,3398
12/31/2016,32,1417
12/31/2016,33,2232
12/31/2016,34,3068
12/31/2016,35,1472
12/31/2016,36,2369
12/31/2016,37,1775
12/31/2016,38,2283
12/31/2016,39,2218
12/31/2016,40,1942
12/31/2016,41,1910
12/31/2016,42,1826
12/31/2016,43,2850
12/31/2016,44,5598
12/31/2016,45,4701
12/31/2016,46,5304
12/31/2016,47,5259
12/31/2016,48,4630
12/31/2016,49,4051
12/31/2016,50,3388
12/31/2016,51,2742
12/31/2016,53,2718
12/31/2016,54,1647
1/1/2017,25,1642
1/2/2017,1,516
1/2/2017,2,2083
1/2/2017,3,3918
1/2/2017,4,1682
1/2/2017,5,1293
1/2/2017,6,2268
1/2/2017,7,1681
1/2/2017,8,2995
1/2/2017,9,2646
1/2/2017,10,1039
1/2/2017,11,3094
1/2/2017,12,1314
1/2/2017,13,1120
1/2/2017,14,1402
1/2/2017,15,1336
1/2/2017,16,864
1/2/2017,17,2170
1/2/2017,18,1364
1/2/2017,19,1400
1/2/2017,20,2316
1/2/2017,21,1804
1/2/2017,22,941
1/2/2017,23,1003
1/2/2017,24,1808
1/2/2017,25,1519
1/2/2017,26,600
1/2/2017,27,2040
1/2/2017,28,1573
1/2/2017,29,1314
1/2/2017,30,595
1/2/2017,31,1834
1/2/2017,32,627
1/2/2017,33,984
1/2/2017,34,2497
1/2/2017,35,862
1/2/2017,36,1315
1/2/2017,37,1437
1/2/2017,38,2250
1/2/2017,39,1788
1/2/2017,40,1312
1/2/2017,41,1420
1/2/2017,42,1503
1/2/2017,43,1928
1/2/2017,44,5701
1/2/2017,45,5218
1/2/2017,46,5537
1/2/2017,47,5156
1/2/2017,48,4836
1/2/2017,49,4014
1/2/2017,50,3835
1/2/2017,51,1606
1/2/2017,53,1345
1/2/2017,54,1015
1/3/2017,1,1946
1/3/2017,2,1922
1/3/2017,3,3406
1/3/2017,4,1560
1/3/2017,5,1410
1/3/2017,6,1939
1/3/2017,7,1894
1/3/2017,8,3026
1/3/2017,9,2443
1/3/2017,10,1106
1/3/2017,11,2656
1/3/2017,12,1270
1/3/2017,13,939
1/3/2017,14,1533
1/3/2017,15,1479
1/3/2017,16,811
1/3/2017,17,1760
1/3/2017,18,1489
1/3/2017,19,1326
